ERR-ABS	0.68	0.713333333333	0.74	0.7	0.68	0.673333333333	0.68	0.68	0.666666666667	0.66	0.633333333333	0.6	0.586666666667	0.566666666667	0.54	0.5	0.493333333333	0.48	0.48	0.466666666667	0.453333333333	0.446666666667	0.44	0.426666666667	0.406666666667	0.386666666667	0.373333333333	0.36	0.353333333333	0.34
ERP-ABS	0.52	0.52	0.54	0.533333333333	0.533333333333	0.526666666667	0.52	0.486666666667	0.506666666667	0.513333333333	0.486666666667	0.466666666667	0.46	0.453333333333	0.446666666667	0.433333333333	0.42	0.42	0.413333333333	0.406666666667	0.413333333333	0.406666666667	0.386666666667	0.373333333333	0.36	0.36	0.36	0.353333333333	0.346666666667	0.34
AP@0003-ABS	0.473333333333	0.473333333333	0.473333333333	0.473333333333	0.473333333333	0.466666666667	0.466666666667	0.466666666667	0.466666666667	0.466666666667	0.466666666667	0.473333333333	0.473333333333	0.473333333333	0.473333333333	0.473333333333	0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.46
nDCG@0003-ABS	0.673333333333	0.673333333333	0.673333333333	0.686666666667	0.713333333333	0.72	0.72	0.726666666667	0.726666666667	0.706666666667	0.693333333333	0.693333333333	0.66	0.64	0.64	0.58	0.58	0.56	0.553333333333	0.546666666667	0.52	0.513333333333	0.513333333333	0.513333333333	0.52	0.486666666667	0.48	0.48	0.453333333333	0.453333333333
Nor-tbg-raw-step-ABS	0.72	0.733333333333	0.746666666667	0.766666666667	0.773333333333	0.78	0.773333333333	0.746666666667	0.726666666667	0.68	0.646666666667	0.613333333333	0.593333333333	0.573333333333	0.553333333333	0.526666666667	0.506666666667	0.513333333333	0.5	0.493333333333	0.466666666667	0.446666666667	0.426666666667	0.406666666667	0.406666666667	0.393333333333	0.386666666667	0.36	0.353333333333	0.346666666667
