BEGIN	2015010887	4	haosou	1
SERP	0.08
LP	11.974	0
SERP	1.929
LP	27.22	1
SERP	3.444
END
BEGIN	2015010887	4	haosou	2
SERP	0.088
LP	101.564	0
SERP	2.67
LP	30.376	1
SERP	4.88
END
BEGIN	2015010887	4	haosou	3
SERP	0.182
LP	100.503	0
SERP	5.483
LP	84.751	1
SERP	2.779
END
BEGIN	2015010887	4	haosou	4
SERP	0.084
LP	60.457	0
SERP	4.752
LP	39.27	1
SERP	9.665
END
BEGIN	2015010887	4	haosou	5
SERP	0.108
LP	13.701	0
SERP	2.876
LP	63.973	5
SERP	4.715
LP	3.468	4
SERP	1.405
LP	9.499	5
SERP	23.997
LP	2.307	5
SERP	3.96
LP	26.394	0
SERP	2.613
END
BEGIN	2015010887	4	sogou	6
SERP	42.702
LP	9.773	4
SERP	5.873
LP	2.777	0
SERP	2.879
LP	5.406	0
SERP	6.119
LP	18.257	1
SERP	6.167
END
BEGIN	2015010887	4	sogou	7
SERP	1.441
LP	52.753	0
SERP	6.474
LP	20.342	2
SERP	2.193
LP	2.402	7
SERP	10.527
END
BEGIN	2015010887	4	sogou	8
SERP	0.032
LP	9.746	0
SERP	5.029
LP	3.642	1
SERP	4.091
END
BEGIN	2015010887	4	sogou	9
SERP	0.04
LP	24.558	0
SERP	1.792
LP	43.072	1
SERP	2.33
LP	29.638	2
SERP	8.759
LP	6.759	5
SERP	9.433
END
BEGIN	2015010887	4	sogou	10
SERP	0.036
LP	14.061	0
SERP	2.749
LP	19.269	1
SERP	4.67
LP	18.058	2
SERP	2.556
LP	19.682	3
SERP	6.689
END
BEGIN	2015010887	4	baidu	11
SERP	0.039
LP	11.583	0
SERP	1.919
LP	6.951	1
SERP	15.016
LP	5.965	6
SERP	90.626
SERP	90.626
END
BEGIN	2015010887	4	baidu	12
SERP	0.045
LP	4.183	0
SERP	5.787
LP	10.36	1
SERP	24.234
END
BEGIN	2015010887	4	baidu	13
SERP	0.042
LP	65.314	0
SERP	18.835
END
BEGIN	2015010887	4	baidu	14
SERP	0.046
LP	100.185	0
SERP	3.28
LP	25.71	1
SERP	9.009
LP	125.003	4
SERP	5.367
END
BEGIN	2015010887	4	baidu	15
SERP	0.033
LP	7.674	0
SERP	2.791
END
BEGIN	2015010887	4	sm	16
SERP	0.094
LP	5.979	7
SERP	1.671
LP	29.025	2
SERP	9.126
END
BEGIN	2015010887	4	sm	17
SERP	0.089
LP	30.723	0
SERP	1.805
LP	10.839	1
SERP	2.481
LP	2.492	2
SERP	2.323
LP	5.166	3
SERP	3.236
LP	4.023	4
SERP	3.123
LP	5.371	6
SERP	9.73
END
BEGIN	2015010887	4	sm	18
SERP	0.08
LP	10.853	8
SERP	3.98
LP	4.658	2
SERP	3.909
LP	7.369	3
SERP	4.232
LP	6.445	4
SERP	9.797
END
BEGIN	2015010887	4	sm	19
SERP	0.07
LP	24.423	0
SERP	1.845
LP	5.679	4
SERP	1.457
LP	4.966	2
SERP	9.381
END
BEGIN	2015010887	4	sm	20
SERP	4.016
LP	18.832	0
SERP	2.507
LP	4.791	1
SERP	4.389
LP	5.63	11
SERP	8.343
LP	2.021	11
SERP	6.115
LP	34.695	5
SERP	6.843
LP	8.15	7
SERP	6.993
END
BEGIN	2015010889	3	sm	1
SERP	16.641
LP	14.276	0
SERP	3.211
LP	2.3	0
SERP	2.175
LP	9.704	6
SERP	7.586
LP	59.25	3
SERP	8.396
LP	28.814	5
SERP	14.686
LP	27.987	9
SERP	9.027
END
BEGIN	2015010889	3	sm	2
SERP	1.519
LP	75.65	0
SERP	12.852
END
BEGIN	2015010889	3	sm	3
SERP	0.87
LP	42.169	0
SERP	4.046
END
BEGIN	2015010889	3	sm	4
SERP	1.42
LP	54.437	0
SERP	2.732
LP	7.29	0
SERP	8.749
LP	17.998	2
SERP	18.046
LP	22.513	7
SERP	16.855
END
BEGIN	2015010889	3	sm	5
SERP	5.321
LP	8.358	0
SERP	14.606
LP	22.681	5
SERP	12.512
LP	9.617	5
SERP	8.778
END
BEGIN	2015010889	3	haosou	6
SERP	6.11
LP	34.054	5
SERP	2.509
LP	2.934	0
SERP	2.298
END
BEGIN	2015010889	3	haosou	7
SERP	0.098
LP	24.988	0
SERP	3.245
