0018	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547590&compare=baidu
0018	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547590&compare=sm
0019	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547596&compare=baidu
0019	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547596&compare=sm
0019	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547596&compare=haosou
0019	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547596&compare=sm
0020	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547613&compare=baidu
0020	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547613&compare=sm
0020	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547613&compare=sm
0020	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547613&compare=haosou
0021	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547614&compare=baidu
0021	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547614&compare=sm
0021	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547614&compare=haosou
0021	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547614&compare=sm
0022	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547625&compare=sm
0022	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547625&compare=baidu
0022	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547625&compare=sm
0022	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547625&compare=haosou
0023	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547626&compare=haosou
0023	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547626&compare=sm
0023	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547626&compare=sm
0023	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547626&compare=baidu
0024	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547628&compare=baidu
0024	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547628&compare=haosou
0024	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547628&compare=sm
0024	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547628&compare=sm
0025	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547631&compare=haosou
0025	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547631&compare=sm
0025	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547631&compare=baidu
0025	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547631&compare=sm
0026	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547633&compare=baidu
0026	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547633&compare=sm
0026	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547633&compare=haosou
0026	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547633&compare=sm
0027	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547634&compare=baidu
0027	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547634&compare=haosou
0027	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547634&compare=sm
0027	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547634&compare=sm
0028	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547648&compare=baidu
0028	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547648&compare=haosou
0028	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547648&compare=sm
0028	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547648&compare=sm
0029	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547666&compare=sm
0029	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547666&compare=haosou
0029	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547666&compare=baidu
0029	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547666&compare=sm
0030	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547678&compare=sm
0030	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547678&compare=sm
0030	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547678&compare=haosou
0030	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547678&compare=baidu
0031	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547681&compare=baidu
0031	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547681&compare=sm
0031	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547681&compare=sm
0031	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547681&compare=haosou
0032	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547702&compare=sm
0032	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547702&compare=sm
0032	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547702&compare=haosou
0032	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547702&compare=baidu
0033	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547716&compare=haosou
0033	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547716&compare=sm
0033	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547716&compare=sm
0033	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547716&compare=baidu
0034	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547736&compare=haosou
0034	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547736&compare=sm
0034	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547736&compare=baidu
0034	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547736&compare=sm
0035	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547770&compare=haosou
0035	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547770&compare=baidu
0035	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547770&compare=sm
0035	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547770&compare=sm
0036	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547804&compare=sm
0036	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547804&compare=haosou
0036	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547804&compare=sm
0036	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547804&compare=baidu
0037	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547815&compare=sm
0037	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547815&compare=sm
0037	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547815&compare=baidu
0037	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547815&compare=haosou
0038	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547818&compare=sm
0038	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547818&compare=baidu
0038	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547818&compare=haosou
0038	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547818&compare=sm
0039	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1562786&compare=haosou
0039	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1562786&compare=sm
0039	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1562786&compare=sm
0039	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1562786&compare=baidu
0040	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1562803&compare=sm
0040	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1562803&compare=haosou
0040	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1562803&compare=sm
0040	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1562803&compare=baidu
0041	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1562809&compare=baidu
0041	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1562809&compare=sm
0041	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1562809&compare=haosou
0041	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1562809&compare=sm
0042	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1562817&compare=baidu
0042	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1562817&compare=sm
0042	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1562817&compare=haosou
0042	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1562817&compare=sm
0043	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563311&compare=sm
0043	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563311&compare=haosou
0043	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563311&compare=baidu
0043	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563311&compare=sm
0044	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563819&compare=sm
0044	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563819&compare=baidu
0044	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563819&compare=haosou
0044	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563819&compare=sm
0045	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563839&compare=haosou
0045	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563839&compare=sm
0045	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563839&compare=baidu
0045	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563839&compare=sm
0046	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563845&compare=sm
0046	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563845&compare=sm
0046	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563845&compare=baidu
0046	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563845&compare=haosou
0047	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563849&compare=haosou
0047	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563849&compare=sm
0047	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563849&compare=sm
0047	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563849&compare=baidu
0048	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563850&compare=sm
0048	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563850&compare=sm
0048	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563850&compare=haosou
0048	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563850&compare=baidu
0049	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563870&compare=sm
0049	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563870&compare=baidu
0049	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563870&compare=sm
0049	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1563870&compare=haosou
0050	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547541&compare=sm
0050	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547541&compare=baidu
0050	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547541&compare=haosou
0050	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547541&compare=sm
