id,user_id,setting_id,task_id,result_id,score
3724,2016011396,4,8,6,0
3725,2016011396,4,8,7,0
3726,2016011396,4,8,8,0
3727,2016011396,4,8,9,0
3728,2016011396,4,8,10,0
3729,2016011396,4,14,0,4
3730,2016011396,4,14,1,2
3731,2016011396,4,14,2,3
3732,2016011396,4,14,3,3
3733,2016011396,4,14,4,0
3734,2016011396,4,14,5,0
3735,2016011396,4,14,6,0
3736,2016011396,4,14,7,0
3737,2016011396,4,14,8,0
3738,2016011396,4,14,9,0
3739,2016011396,4,5,0,3
3740,2016011396,4,5,1,3
3741,2016011396,4,5,2,3
3742,2016011396,4,5,3,1
3743,2016011396,4,5,4,0
3744,2016011396,4,5,5,0
3745,2016011396,4,5,6,0
3746,2016011396,4,5,7,0
3747,2016011396,4,5,8,0
3748,2016011396,4,5,9,0
3749,2016011396,4,5,10,0
3750,2016011396,4,5,11,0
3751,2016011396,4,5,12,0
3752,2016011396,4,13,0,4
3753,2016011396,4,13,1,3
3754,2016011396,4,13,2,1
3755,2016011396,4,13,3,3
3756,2016011396,4,13,4,3
3757,2016011396,4,13,5,0
3758,2016011396,4,13,6,0
3759,2016011396,4,13,7,0
3760,2016011396,4,13,8,0
3761,2016011396,4,13,9,0
3762,2016011396,4,13,10,0
3763,2016011396,4,7,0,4
3764,2016011396,4,7,1,4
3765,2016011396,4,7,2,4
3766,2016011396,4,7,3,0
3767,2016011396,4,7,4,2
3768,2016011396,4,7,5,0
3769,2016011396,4,7,6,0
3770,2016011396,4,7,7,0
3771,2016011396,4,7,8,0
3772,2016011396,4,7,9,0
3773,2016011396,4,7,10,0
3774,2016011396,4,4,0,3
3775,2016011396,4,4,1,3
3776,2016011396,4,4,2,3
3777,2016011396,4,4,3,2
3778,2016011396,4,4,4,0
3779,2016011396,4,4,5,0
3780,2016011396,4,4,6,0
3781,2016011396,4,4,7,0
3782,2016011396,4,4,8,0
3783,2016011396,4,4,9,0
3784,2016011396,4,4,10,0
3785,2016011396,4,4,11,0
3786,2016011396,4,4,12,0
3787,2016011396,4,4,13,0
3788,2016011396,4,4,14,0
3789,2016011396,4,20,0,2
3790,2016011396,4,20,1,2
3791,2016011396,4,20,2,3
3792,2016011396,4,20,3,2
3793,2016011396,4,20,4,1
3794,2016011396,4,20,5,0
3795,2016011396,4,20,6,2
3796,2016011396,4,20,7,3
3797,2016011396,4,20,8,0
3798,2016011396,4,20,9,0
3799,2016011396,4,20,10,0
3800,2016011396,4,20,11,0
3801,2016011396,4,1,0,2
3802,2016011396,4,1,1,4
3803,2016011396,4,1,2,0
3804,2016011396,4,1,3,1
3805,2016011396,4,1,4,0
3806,2016011396,4,1,5,0
3807,2016011396,4,1,6,0
3808,2016011396,4,1,7,0
3809,2016011396,4,1,8,0
3810,2016011396,4,1,9,0
3811,2016011396,4,1,10,0
3812,2016011396,4,1,11,0
3813,2016011396,4,1,12,0
3814,2016011396,4,1,13,0
3815,2016011396,4,11,0,4
3816,2016011396,4,11,1,4
3817,2016011396,4,11,2,2
3818,2016011396,4,11,3,2
3819,2016011396,4,11,4,3
3820,2016011396,4,11,5,0
3821,2016011396,4,11,6,0
3822,2016011396,4,11,7,0
3823,2016011396,4,11,8,0
3824,2016011396,4,11,9,0
3825,2016011396,4,11,10,0
3826,2016011304,1,11,0,4
3827,2016011304,1,11,1,0
3828,2016011304,1,11,2,0
3829,2016011304,1,11,3,0
3830,2016011304,1,11,4,0
3831,2016011304,1,11,5,0
3832,2016011304,1,11,6,0
3833,2016011304,1,11,7,0
3834,2016011304,1,11,8,0
3835,2016011304,1,11,9,3
3836,2016011304,1,11,10,0
3837,2016011304,1,8,0,1
3838,2016011304,1,8,1,4
3839,2016011304,1,8,2,3
3840,2016011304,1,8,3,0
3841,2016011304,1,8,4,0
3842,2016011304,1,8,5,0
3843,2016011304,1,8,6,0
3844,2016011304,1,8,7,0
3845,2016011304,1,8,8,0
3846,2016011304,1,8,9,0
3847,2016011304,1,20,0,4
3848,2016011304,1,20,1,0
3849,2016011304,1,20,2,2
3850,2016011304,1,20,3,0
3851,2016011304,1,20,4,0
3852,2016011304,1,20,5,0
3853,2016011304,1,20,6,0
3854,2016011304,1,20,7,0
3855,2016011304,1,20,8,0
3856,2016011304,1,20,9,0
3857,2016011304,1,20,10,0
3858,2016011304,1,20,11,0
3859,2016011304,1,9,0,4
3860,2016011304,1,9,1,3
3861,2016011304,1,9,2,2
3862,2016011304,1,9,3,2
3863,2016011304,1,9,4,0
3864,2016011304,1,9,5,0
3865,2016011304,1,9,6,0
3866,2016011304,1,9,7,0
3867,2016011304,1,9,8,0
3868,2016011304,1,2,0,4
3869,2016011304,1,2,1,4
3870,2016011304,1,2,2,3
3871,2016011304,1,2,3,0
3872,2016011304,1,2,4,0
3873,2016011304,1,2,5,0
3874,2016011304,1,2,6,0
3875,2016011304,1,2,7,0
3876,2016011304,1,2,8,0
3877,2016011304,1,2,9,0
3878,2016011304,1,2,10,0
3879,2016011304,1,1,0,4
3880,2016011304,1,1,1,4
3881,2016011304,1,1,2,1
3882,2016011304,1,1,3,0
3883,2016011304,1,1,4,0
3884,2016011304,1,1,5,0
3885,2016011304,1,1,6,0
3886,2016011304,1,1,7,0
3887,2016011304,1,1,8,0
3888,2016011304,1,1,9,0
3889,2016011304,1,1,10,0
3890,2016011304,1,13,0,4
3891,2016011304,1,13,1,3
3892,2016011304,1,13,2,0
3893,2016011304,1,13,3,3
3894,2016011304,1,13,4,0
3895,2016011304,1,13,5,0
3896,2016011304,1,13,6,0
3897,2016011304,1,13,7,0
3898,2016011304,1,13,8,1
3899,2016011304,1,13,9,0
3900,2016011304,1,13,10,0
3901,2016011304,1,13,11,0
3902,2016011304,1,13,12,0
3903,2016011304,1,3,0,4
3904,2016011304,1,3,1,4
3905,2016011304,1,3,2,4
3906,2016011304,1,3,3,1
3907,2016011304,1,3,4,3
3908,2016011304,1,3,5,0
3909,2016011304,1,3,6,0
3910,2016011304,1,3,7,0
3911,2016011304,1,3,8,0
3912,2016011304,1,3,9,0
3913,2016011304,1,3,10,0
3914,2016011304,1,17,0,1
3915,2016011304,1,17,1,1
3916,2016011304,1,17,2,3
3917,2016011304,1,17,3,1
3918,2016011304,1,17,4,1
3919,2016011304,1,17,5,1
3920,2016011304,1,17,6,1
3921,2016011304,1,17,7,1
3922,2016011304,1,17,8,1
3923,2016011304,1,17,9,1
3924,2016011304,1,17,10,1
3925,2016011304,1,17,11,1
3926,2016011304,1,15,0,4
3927,2016011304,1,15,1,4
3928,2016011304,1,15,2,0
3929,2016011304,1,15,3,0
3930,2016011304,1,15,4,0
3931,2016011304,1,15,5,0
3932,2016011304,1,15,6,0
3933,2016011304,1,15,7,0
3934,2016011304,1,15,8,0
3935,2016011304,1,15,9,0
3936,2016011304,1,15,10,0
3937,2016011304,1,4,0,4
3938,2016011304,1,4,1,4
3939,2016011304,1,4,2,3
3940,2016011304,1,4,3,4
3941,2016011304,1,4,4,2
3942,2016011304,1,4,5,4
3943,2016011304,1,4,6,0
3944,2016011304,1,4,7,0
3945,2016011304,1,4,8,0
3946,2016011304,1,4,9,0
3947,2016011304,1,4,10,0
3948,2016011304,1,14,0,4
3949,2016011304,1,14,1,0
3950,2016011304,1,14,2,0
3951,2016011304,1,14,3,0
3952,2016011304,1,14,4,0
3953,2016011304,1,14,5,0
3954,2016011304,1,14,6,0
3955,2016011304,1,14,7,0
3956,2016011304,1,14,8,0
3957,2016011304,1,14,9,0
3958,2016011304,1,14,10,0
3959,2016011304,1,14,11,0
3960,2016011304,1,5,0,4
3961,2016011304,1,5,1,0
3962,2016011304,1,5,2,4
3963,2016011304,1,5,3,1
3964,2016011304,1,5,4,2
3965,2016011304,1,5,5,0
3966,2016011304,1,5,6,0
3967,2016011304,1,5,7,0
3968,2016011304,1,5,8,0
3969,2016011304,1,5,9,0
3970,2016011304,1,5,10,0
3971,2016011304,1,12,0,4
3972,2016011304,1,12,1,0
3973,2016011304,1,12,2,2
3974,2016011304,1,12,3,0
3975,2016011304,1,12,4,0
3976,2016011304,1,12,5,0
3977,2016011304,1,12,6,0
3978,2016011304,1,12,7,0
3979,2016011304,1,12,8,0
3980,2016011304,1,12,9,0
3981,2016011304,1,12,10,0
3982,2016011304,1,6,0,4
3983,2016011304,1,6,1,4
3984,2016011304,1,6,2,4
3985,2016011304,1,6,3,4
3986,2016011304,1,6,4,0
3987,2016011304,1,6,5,0
3988,2016011304,1,6,6,0
3989,2016011304,1,6,7,0
3990,2016011304,1,6,8,0
3991,2016011304,1,6,9,0
3992,2016011304,1,7,0,4
3993,2016011304,1,7,1,2
3994,2016011304,1,7,2,3
3995,2016011304,1,7,3,0
3996,2016011304,1,7,4,0
3997,2016011304,1,7,5,0
3998,2016011304,1,7,6,0
3999,2016011304,1,7,7,0
4000,2016011304,1,7,8,0
4001,2016011304,1,7,9,0
4002,2016011304,1,10,0,4
4003,2016011304,1,10,1,4
4004,2016011304,1,10,2,2
4005,2016011304,1,10,3,0
4006,2016011304,1,10,4,0
4007,2016011304,1,10,5,0
4008,2016011304,1,10,6,0
4009,2016011304,1,10,7,0
4010,2016011304,1,10,8,0
4011,2016011304,1,10,9,0
4012,2016011304,1,10,10,0
4013,2016011304,1,18,0,4
4014,2016011304,1,18,1,4
4015,2016011304,1,18,2,4
4016,2016011304,1,18,3,0
4017,2016011304,1,18,4,0
4018,2016011304,1,18,5,0
4019,2016011304,1,18,6,0
4020,2016011304,1,18,7,0
4021,2016011304,1,18,8,0
4022,2016011304,1,18,9,0
4023,2016011304,1,18,10,0
4024,2016011304,1,19,0,3
4025,2016011304,1,19,1,3
4026,2016011304,1,19,2,0
4027,2016011304,1,19,3,2
4028,2016011304,1,19,4,3
4029,2016011304,1,19,5,0
4030,2016011304,1,19,6,0
4031,2016011304,1,19,7,0
4032,2016011304,1,19,8,0
4033,2016011304,1,19,9,0
4034,2016011304,1,19,10,0
4035,2016011304,1,19,11,0
4036,2016011304,1,19,12,0
4037,2016011304,1,16,0,1
4038,2016011304,1,16,1,3
4039,2016011304,1,16,2,1
4040,2016011304,1,16,3,1
4041,2016011304,1,16,4,1
4042,2016011304,1,16,5,0
4043,2016011304,1,16,6,0
4044,2016011304,1,16,7,0
4045,2016011304,1,16,8,0
4046,2016011304,1,16,9,0
4047,2016011304,1,16,10,0
4048,2016011304,1,16,11,0
4049,2016011304,1,16,12,0
4050,2016011304,1,16,13,0
4051,2015010127,2,5,0,3
4052,2015010127,2,5,1,2
4053,2015010127,2,5,2,2
4054,2015010127,2,5,3,2
4055,2015010127,2,5,4,4
4056,2015010127,2,5,5,3
4057,2015010127,2,5,6,2
4058,2015010127,2,5,7,3
4059,2015010127,2,5,8,3
4060,2015010127,2,5,9,3
4061,2015010127,2,17,0,4
4062,2015010127,2,17,1,4
4063,2015010127,2,17,2,2
4064,2015010127,2,17,3,3
4065,2015010127,2,17,4,3
4066,2015010127,2,17,5,3
4067,2015010127,2,17,6,1
4068,2015010127,2,17,7,1
4069,2015010127,2,17,8,1
4070,2015010127,2,17,9,2
4071,2015010127,2,11,0,3
4072,2015010127,2,11,1,3
4073,2015010127,2,11,2,3
4074,2015010127,2,11,3,2
4075,2015010127,2,11,4,1
4076,2015010127,2,11,5,1
4077,2015010127,2,11,6,1
4078,2015010127,2,11,7,1
4079,2015010127,2,11,8,3
4080,2015010127,2,11,9,3
4081,2015010127,2,11,10,3
4082,2015010127,2,11,11,3
4083,2015010127,2,11,12,3
4084,2015010127,2,11,13,3
4085,2015010127,2,8,0,3
4086,2015010127,2,8,1,4
4087,2015010127,2,8,2,1
4088,2015010127,2,8,3,3
4089,2015010127,2,8,4,3
4090,2015010127,2,8,5,3
4091,2015010127,2,8,6,3
4092,2015010127,2,8,7,3
4093,2015010127,2,8,8,3
4094,2015010127,2,8,9,3
4095,2015010127,2,8,10,4
4096,2015010127,2,8,11,1
4097,2015010127,2,3,0,4
4098,2015010127,2,3,1,4
4099,2015010127,2,3,2,2
4100,2015010127,2,3,3,2
4101,2015010127,2,3,4,2
4102,2015010127,2,3,5,4
4103,2015010127,2,3,6,4
4104,2015010127,2,3,7,4
4105,2015010127,2,3,8,3
4106,2015010127,2,3,9,4
4107,2015010127,2,9,0,3
4108,2015010127,2,9,1,3
4109,2015010127,2,9,2,3
4110,2015010127,2,9,3,3
4111,2015010127,2,9,4,3
4112,2015010127,2,9,5,4
4113,2015010127,2,9,6,4
4114,2015010127,2,9,7,2
4115,2015010127,2,9,8,3
4116,2015010127,2,9,9,3
4117,2015010127,2,9,10,2
4118,2015010127,2,7,0,4
4119,2015010127,2,7,1,4
4120,2015010127,2,7,2,2
4121,2015010127,2,7,3,3
4122,2015010127,2,7,4,2
4123,2015010127,2,7,5,3
4124,2015010127,2,7,6,2
4125,2015010127,2,7,7,3
4126,2015010127,2,7,8,3
4127,2015010127,2,7,9,3
4128,2015010127,2,7,10,3
4129,2015010127,2,7,11,1
4130,2015010127,2,1,0,3
4131,2015010127,2,1,1,3
4132,2015010127,2,1,2,4
4133,2015010127,2,1,3,3
4134,2015010127,2,1,4,3
4135,2015010127,2,1,5,1
4136,2015010127,2,1,6,1
4137,2015010127,2,1,7,1
4138,2015010127,2,1,8,1
4139,2015010127,2,1,9,1
4140,2015010127,2,18,0,4
4141,2015010127,2,18,1,3
4142,2015010127,2,18,2,3
4143,2015010127,2,18,3,3
4144,2015010127,2,18,4,2
4145,2015010127,2,18,5,1
4146,2015010127,2,18,6,2
4147,2015010127,2,18,7,3
4148,2015010127,2,18,8,1
4149,2015010127,2,18,9,3
4150,2015010127,2,20,0,3
4151,2015010127,2,20,1,4
4152,2015010127,2,20,2,4
4153,2015010127,2,20,3,1
4154,2015010127,2,20,4,1
4155,2015010127,2,20,5,1
4156,2015010127,2,20,6,1
4157,2015010127,2,20,7,1
4158,2015010127,2,20,8,3
4159,2015010127,2,20,9,3
4160,2015010127,2,12,0,3
4161,2015010127,2,12,1,3
4162,2015010127,2,12,2,3
4163,2015010127,2,12,3,1
4164,2015010127,2,12,4,3
4165,2015010127,2,12,5,3
4166,2015010127,2,12,6,3
4167,2015010127,2,12,7,1
4168,2015010127,2,12,8,3
4169,2015010127,2,12,9,3
4170,2015010127,2,12,10,3
4171,2015010127,2,12,11,3
4172,2015010127,2,12,12,3
4173,2015010127,2,19,0,3
4174,2015010127,2,19,1,3
4175,2015010127,2,19,2,1
4176,2015010127,2,19,3,1
4177,2015010127,2,19,4,3
4178,2015010127,2,19,5,1
4179,2015010127,2,19,6,3
4180,2015010127,2,19,7,3
4181,2015010127,2,19,8,2
4182,2015010127,2,19,9,1
4183,2015010127,2,19,10,1
4184,2015010127,2,2,0,3
4185,2015010127,2,2,1,3
4186,2015010127,2,2,2,3
4187,2015010127,2,2,3,1
4188,2015010127,2,2,4,3
4189,2015010127,2,2,5,3
4190,2015010127,2,2,6,3
4191,2015010127,2,2,7,3
4192,2015010127,2,2,8,3
4193,2015010127,2,2,9,1
4194,2015010127,2,2,10,3
4195,2015010127,2,4,0,2
4196,2015010127,2,4,1,3
4197,2015010127,2,4,2,3
4198,2015010127,2,4,3,4
4199,2015010127,2,4,4,0
4200,2015010127,2,4,5,3
4201,2015010127,2,4,6,2
4202,2015010127,2,4,7,3
4203,2015010127,2,4,8,3
4204,2015010127,2,4,9,3
4205,2015010127,2,13,0,0
4206,2015010127,2,13,1,3
4207,2015010127,2,13,2,4
4208,2015010127,2,13,3,2
4209,2015010127,2,13,4,2
4210,2015010127,2,13,5,2
4211,2015010127,2,13,6,3
4212,2015010127,2,13,7,2
4213,2015010127,2,13,8,3
4214,2015010127,2,13,9,3
4215,2015010127,2,13,10,3
4216,2015010127,2,13,11,3
4217,2015010127,2,13,12,3
4218,2015010127,2,14,0,4
4219,2015010127,2,14,1,2
4220,2015010127,2,14,2,3
4221,2015010127,2,14,3,2
4222,2015010127,2,14,4,2
4223,2015010127,2,14,5,3
4224,2015010127,2,14,6,3
4225,2015010127,2,14,7,4
4226,2015010127,2,14,8,2
4227,2015010127,2,14,9,4
4228,2015010127,2,14,10,3
4229,2015010127,2,14,11,3
4230,2015010127,2,14,12,2
4231,2015010127,2,14,13,2
4232,2015010127,2,14,14,3
4233,2015010127,2,15,0,4
4234,2015010127,2,15,1,4
4235,2015010127,2,15,2,3
4236,2015010127,2,15,3,2
4237,2015010127,2,15,4,1
4238,2015010127,2,15,5,1
4239,2015010127,2,15,6,1
4240,2015010127,2,15,7,1
4241,2015010127,2,15,8,3
4242,2015010127,2,15,9,1
4243,2015010127,2,15,10,2
4244,2015010127,2,15,11,2
4245,2015010127,2,16,0,1
4246,2015010127,2,16,1,1
4247,2015010127,2,16,2,4
4248,2015010127,2,16,3,3
4249,2015010127,2,16,4,2
4250,2015010127,2,16,5,3
4251,2015010127,2,16,6,1
4252,2015010127,2,16,7,1
4253,2015010127,2,16,8,3
4254,2015010127,2,16,9,3
4255,2015010127,2,16,10,4
4256,2015010127,2,10,0,3
4257,2015010127,2,10,1,3
4258,2015010127,2,10,2,3
4259,2015010127,2,10,3,3
4260,2015010127,2,10,4,4
4261,2015010127,2,10,5,4
4262,2015010127,2,10,6,2
4263,2015010127,2,10,7,4
4264,2015010127,2,10,8,4
4265,2015010127,2,10,9,4
4266,2015010127,2,10,10,4
4267,2015010127,2,10,11,4
4268,2015010127,2,6,0,1
4269,2015010127,2,6,1,1
4270,2015010127,2,6,2,1
4271,2015010127,2,6,3,3
4272,2015010127,2,6,4,3
4273,2015010127,2,6,5,3
4274,2015010127,2,6,6,3
4275,2015010127,2,6,7,3
4276,2015010127,2,6,8,3
4277,2015010127,2,6,9,2
4278,2016050024,3,14,0,4
4279,2016050024,3,14,1,2
4280,2016050024,3,14,2,0
4281,2016050024,3,14,3,0
4282,2016050024,3,14,4,0
4283,2016050024,3,14,5,0
4284,2016050024,3,14,6,0
4285,2016050024,3,14,7,0
4286,2016050024,3,14,8,0
4287,2016050024,3,14,9,2
4288,2016050024,3,14,10,0
4289,2016050024,3,5,0,3
4290,2016050024,3,5,1,1
4291,2016050024,3,5,2,0
4292,2016050024,3,5,3,0
4293,2016050024,3,5,4,0
4294,2016050024,3,5,5,0
4295,2016050024,3,5,6,0
4296,2016050024,3,5,7,0
4297,2016050024,3,5,8,0
4298,2016050024,3,5,9,0
4299,2016050024,3,17,0,4
4300,2016050024,3,17,1,1
4301,2016050024,3,17,2,0
4302,2016050024,3,17,3,0
4303,2016050024,3,17,4,0
4304,2016050024,3,17,5,0
4305,2016050024,3,17,6,0
4306,2016050024,3,17,7,0
4307,2016050024,3,17,8,0
4308,2016050024,3,17,9,0
4309,2016050024,3,1,0,4
4310,2016050024,3,1,1,0
4311,2016050024,3,1,2,0
4312,2016050024,3,1,3,3
4313,2016050024,3,1,4,0
4314,2016050024,3,1,5,0
4315,2016050024,3,1,6,0
4316,2016050024,3,1,7,0
4317,2016050024,3,1,8,0
4318,2016050024,3,1,9,0
4319,2016050024,3,1,10,0
4320,2016050024,3,1,11,3
4321,2016050024,3,13,0,4
4322,2016050024,3,13,1,0
4323,2016050024,3,13,2,0
4324,2016050024,3,13,3,0
4325,2016050024,3,13,4,3
4326,2016050024,3,13,5,0
4327,2016050024,3,13,6,0
4328,2016050024,3,13,7,0
4329,2016050024,3,13,8,0
4330,2016050024,3,13,9,0
4331,2016050024,3,13,10,0
4332,2016050024,3,19,0,2
4333,2016050024,3,19,1,1
4334,2016050024,3,19,2,0
4335,2016050024,3,19,3,0
4336,2016050024,3,19,4,0
4337,2016050024,3,19,5,0
4338,2016050024,3,19,6,0
4339,2016050024,3,19,7,4
4340,2016050024,3,19,8,0
4341,2016050024,3,19,9,0
4342,2016050024,3,3,0,4
4343,2016050024,3,3,1,0
4344,2016050024,3,3,2,0
4345,2016050024,3,3,3,0
4346,2016050024,3,3,4,0
4347,2016050024,3,3,5,0
4348,2016050024,3,3,6,0
4349,2016050024,3,3,7,0
4350,2016050024,3,3,8,3
4351,2016050024,3,3,9,0
4352,2016050024,3,3,10,0
4353,2016050024,3,3,11,0
4354,2016050024,3,2,0,3
4355,2016050024,3,2,1,0
4356,2016050024,3,2,2,0
4357,2016050024,3,2,3,0
4358,2016050024,3,2,4,0
4359,2016050024,3,2,5,0
4360,2016050024,3,2,6,0
4361,2016050024,3,2,7,0
4362,2016050024,3,2,8,1
4363,2016050024,3,2,9,0
4364,2016050024,3,2,10,0
4365,2016050024,3,2,11,0
4366,2016050024,3,11,0,1
4367,2016050024,3,11,1,4
4368,2016050024,3,11,2,0
4369,2016050024,3,11,3,0
4370,2016050024,3,11,4,0
4371,2016050024,3,11,5,0
4372,2016050024,3,11,6,0
4373,2016050024,3,11,7,0
4374,2016050024,3,11,8,0
4375,2016050024,3,11,9,0
4376,2016050024,3,11,10,0
4377,2016050024,3,18,0,0
4378,2016050024,3,18,1,0
4379,2016050024,3,18,2,0
4380,2016050024,3,18,3,0
4381,2016050024,3,18,4,2
4382,2016050024,3,18,5,0
4383,2016050024,3,18,6,0
4384,2016050024,3,18,7,0
4385,2016050024,3,18,8,0
4386,2016050024,3,18,9,0
4387,2016050024,3,20,0,4
4388,2016050024,3,20,1,0
4389,2016050024,3,20,2,0
4390,2016050024,3,20,3,0
4391,2016050024,3,20,4,1
4392,2016050024,3,20,5,0
4393,2016050024,3,20,6,0
4394,2016050024,3,20,7,0
4395,2016050024,3,20,8,0
4396,2016050024,3,20,9,0
4397,2016050024,3,20,10,0
4398,2016050024,3,4,0,3
4399,2016050024,3,4,1,0
4400,2016050024,3,4,2,0
4401,2016050024,3,4,3,0
4402,2016050024,3,4,4,0
4403,2016050024,3,4,5,0
4404,2016050024,3,4,6,0
4405,2016050024,3,4,7,0
4406,2016050024,3,4,8,0
4407,2016050024,3,4,9,0
4408,2016050024,3,4,10,2
4409,2016050024,3,4,11,0
4410,2016050024,3,15,0,4
4411,2016050024,3,15,1,0
4412,2016050024,3,15,2,0
4413,2016050024,3,15,3,0
4414,2016050024,3,15,4,0
4415,2016050024,3,15,5,0
4416,2016050024,3,15,6,0
4417,2016050024,3,15,7,0
4418,2016050024,3,15,8,0
4419,2016050024,3,15,9,0
4420,2016050024,3,15,10,0
4421,2016050024,3,12,0,0
4422,2016050024,3,12,1,4
4423,2016050024,3,12,2,0
4424,2016050024,3,12,3,0
4425,2016050024,3,12,4,0
4426,2016050024,3,12,5,2
4427,2016050024,3,12,6,0
4428,2016050024,3,12,7,0
4429,2016050024,3,12,8,0
4430,2016050024,3,12,9,1
4431,2016050024,3,16,0,0
4432,2016050024,3,16,1,2
4433,2016050024,3,16,2,1
4434,2016050024,3,16,3,0
4435,2016050024,3,16,4,0
4436,2016050024,3,16,5,3
4437,2016050024,3,16,6,0
4438,2016050024,3,16,7,0
4439,2016050024,3,16,8,4
4440,2016050024,3,16,9,0
4441,2016050024,3,16,10,0
4442,2016050024,3,16,11,0
4443,2016050024,3,16,12,0
4444,2016050024,3,16,13,0
4445,2016050024,3,16,14,0
4446,2016050024,3,16,15,0
4447,2016050024,3,16,16,0
4448,2016050024,3,16,17,0
4449,2016050024,3,16,18,0
4450,2016050024,3,16,19,0
4451,2016050024,3,10,0,4
4452,2016050024,3,10,1,0
4453,2016050024,3,10,2,0
4454,2016050024,3,10,3,0
4455,2016050024,3,10,4,3
4456,2016050024,3,10,5,0
4457,2016050024,3,10,6,0
4458,2016050024,3,10,7,0
4459,2016050024,3,10,8,0
4460,2016050024,3,10,9,0
4461,2016050024,3,10,10,0
4462,2016050024,3,10,11,0
4463,2016050024,3,10,12,0
4464,2016050024,3,6,0,4
4465,2016050024,3,6,1,0
4466,2016050024,3,6,2,0
4467,2016050024,3,6,3,0
4468,2016050024,3,6,4,0
4469,2016050024,3,6,5,0
4470,2016050024,3,6,6,0
4471,2016050024,3,6,7,0
4472,2016050024,3,6,8,0
4473,2016050024,3,6,9,0
4474,2016050024,3,6,10,0
4475,2016050024,3,6,11,0
4476,2016050024,3,6,12,0
4477,2016050024,3,9,0,0
4478,2016050024,3,9,1,2
4479,2016050024,3,9,2,0
4480,2016050024,3,9,3,0
4481,2016050024,3,9,4,0
4482,2016050024,3,9,5,1
4483,2016050024,3,9,6,0
4484,2016050024,3,9,7,0
4485,2016050024,3,9,8,0
4486,2016050024,3,9,9,4
4487,2016050024,3,9,10,0
4488,2016050024,3,9,11,0
4489,2016050024,3,8,0,4
4490,2016050024,3,8,1,0
4491,2016050024,3,8,2,0
4492,2016050024,3,8,3,0
4493,2016050024,3,8,4,0
4494,2016050024,3,8,5,0
4495,2016050024,3,8,6,0
4496,2016050024,3,8,7,0
4497,2016050024,3,8,8,0
4498,2016050024,3,8,9,0
4499,2016050024,3,8,10,0
4500,2016050024,3,8,11,0
4501,2016050024,3,8,12,0
4502,2016050024,3,7,0,1
4503,2016050024,3,7,1,1
4504,2016050024,3,7,2,1
4505,2016050024,3,7,3,0
4506,2016050024,3,7,4,1
4507,2016050024,3,7,5,0
4508,2016050024,3,7,6,0
4509,2016050024,3,7,7,0
4510,2016050024,3,7,8,0
4511,2016050024,3,7,9,0
4512,2016050024,3,7,10,0
4513,2016050024,3,7,11,4
4514,2016050024,3,7,12,0
4515,2016011258,4,10,0,3
4516,2016011258,4,10,1,0
4517,2016011258,4,10,2,0
4518,2016011258,4,10,3,4
4519,2016011258,4,10,4,2
4520,2016011258,4,10,5,0
4521,2016011258,4,10,6,0
4522,2016011258,4,10,7,0
4523,2016011258,4,10,8,0
4524,2016011258,4,10,9,0
4525,2016011258,4,7,0,4
4526,2016011258,4,7,1,4
4527,2016011258,4,7,2,0
4528,2016011258,4,7,3,0
4529,2016011258,4,7,4,0
4530,2016011258,4,7,5,0
4531,2016011258,4,7,6,0
4532,2016011258,4,7,7,0
4533,2016011258,4,7,8,0
4534,2016011258,4,7,9,0
4535,2016011258,4,7,10,0
4536,2016011258,4,14,0,4
4537,2016011258,4,14,1,0
4538,2016011258,4,14,2,0
4539,2016011258,4,14,3,0
4540,2016011258,4,14,4,0
4541,2016011258,4,14,5,0
4542,2016011258,4,14,6,0
4543,2016011258,4,14,7,0
4544,2016011258,4,14,8,0
4545,2016011258,4,14,9,0
4546,2016011258,4,5,0,4
4547,2016011258,4,5,1,0
4548,2016011258,4,5,2,4
4549,2016011258,4,5,3,0
4550,2016011258,4,5,4,0
4551,2016011258,4,5,5,0
4552,2016011258,4,5,6,0
4553,2016011258,4,5,7,0
4554,2016011258,4,5,8,0
4555,2016011258,4,5,9,0
4556,2016011258,4,5,10,0
4557,2016011258,4,5,11,0
4558,2016011258,4,5,12,0
4559,2016011258,4,11,0,3
4560,2016011258,4,11,1,3
4561,2016011258,4,11,2,1
4562,2016011258,4,11,3,4
4563,2016011258,4,11,4,3
4564,2016011258,4,11,5,0
4565,2016011258,4,11,6,0
4566,2016011258,4,11,7,0
4567,2016011258,4,11,8,0
4568,2016011258,4,11,9,0
4569,2016011258,4,11,10,0
4570,2016011258,4,12,0,4
4571,2016011258,4,12,1,0
4572,2016011258,4,12,2,4
4573,2016011258,4,12,3,0
4574,2016011258,4,12,4,0
4575,2016011258,4,12,5,0
4576,2016011258,4,12,6,0
4577,2016011258,4,12,7,0
4578,2016011258,4,12,8,0
4579,2016011258,4,12,9,0
4580,2016011258,4,15,0,4
4581,2016011258,4,15,1,0
4582,2016011258,4,15,2,0
4583,2016011258,4,15,3,0
4584,2016011258,4,15,4,0
4585,2016011258,4,15,5,0
4586,2016011258,4,15,6,0
4587,2016011258,4,15,7,0
4588,2016011258,4,15,8,0
4589,2016011258,4,15,9,0
4590,2016011258,4,15,10,0
4591,2016011258,4,19,0,1
4592,2016011258,4,19,1,3
4593,2016011258,4,19,2,4
4594,2016011258,4,19,3,0
4595,2016011258,4,19,4,1
4596,2016011258,4,19,5,0
