1	1	7	378	6	331	全民大学霸无弹窗_全民大学霸最新章节列表_笔趣阁神经有病|09月18日更新最新：第850章新实验下第850章新实验（下）第849章新实验（中）查看完整目录全民大学霸无弹窗最新章节由网友提供，《全民大学霸》情节跌宕起伏、扣人心弦，是一本情节与文笔俱佳的都市...m.biquge.la
2	2	17	90.359375	335	485	www.sodu.cc 
3	3	7	378	472	649	《全民大学霸》神经有病著-都市-起点中文网神经有病|共173万字|09月18日更新最新：第850章新实验（下）全民大学霸,全民大学霸小说阅读。都市小说全民大学霸由作家神经有病创作,起点小说提供全民大学霸首发最新...m.qidian.com
4	4	7	378	655	853	全民大学霸全文阅读|TXT下载|无弹窗广告作者神经有病-...神经有病|都市言情|连载中|共190万字|09月18日更新最新：第850章新实验（下）顶点小说提供全民大学霸全文阅读及全民大学霸TXT下载，无弹窗广告。最新章节第850章新实验（下）由...www.23wx.com
5	5	7	378	859	984	72%的人还搜了全能运动员我要做皇帝科技传承重生之神级学霸
None	6	7	378	990	1315	全民大学霸_全民大学霸最新章节_全民大学霸吧_神经有病-...作者：神经有病最新：第850章新实验（下）第849章新实验（中）第848章新实验查看完整目录乐趣小说网提供神经有病的全民大学霸TXT小说免费下载,全民大学霸小说最新章节免费阅读，是您值得收藏的免费...m.lequxs.com
None	7	7	378	1321	1625	全民大学霸最新章节,全民大学霸全文阅读,神经有病-小说77神经有病|都市小说最新：第850章新实验（下）第849章新实验（中）第848章新实验查看完整目录小说77的都市小说全民大学霸最新章节更新速度一流，阅读环境舒适，是全民大学霸爱好者阅读首选之站，全民...m.xiaoshuo77.com
None	8	7	378	1631	1973	全民大学霸小说最新章节_零点看书作者：神经有病类型：都市时间：5小时前最新：第850章新实验（下）第849章新实验（中）第848章新实验查看完整目录有人觉得王宁解开十大数学难题有点扯淡，这货明明小学数学就没及格过。还有人也觉得王宁成为起点新人王有点扯淡，同寝室的人可以作证，这家伙每天打字的时间不到俩小时。同样有人觉得王宁可以写出《战歌》《青春》《残阳》这种足以流芳百世的歌曲有点扯淡，被他歌声吓死的三头母猪可以证明这点。最主要的是有人觉得他突然获得了诺贝尔科学成就奖有点扯淡，你明明是文学工作者，不去拿诺贝尔文学奖却获得了科学成就奖，太不务正业了。面对这些质疑，被誉为本世纪最伟大学霸的王宁只是淡淡一笑：“如果你的大脑可以连接三十年后的网络，我做的事情你也可以做到。”展开有人觉得王宁解开十大数学难题有点扯淡，这货明明小学数学就没及格过。还有人也觉得王宁成为起点新人王有点扯淡，同寝室的人可以作证，这家伙每天打字的时间不到俩小时。同样有人觉得王宁可以写出《战歌》《青春》《残阳》这种足以流芳百世的歌曲有点扯淡，被他歌声吓死的三头母猪可以证明这点。最主要的是有人觉得他突然获得了诺贝尔科学成就奖有点扯淡，你明明是文学工作者，不去拿诺贝尔文学奖却获得了科学成就奖，太不务正业了。面对这些质疑，被誉为本世纪最伟大学霸的王宁只是淡淡一笑：“如果你的大脑可以连接三十年后的网络，我做的事情你也可以做到。”www.00ksw.com
None	9	17	90.359375	2081	2095	www.sodu.cc 
None	10	7	378	2114	2418	全民大学霸_神经有病_全民大学霸最新章节_无弹窗_uu小说神经有病|连载中|共401万字最新：第850章新实验（下）第849章新实验（中）第848章新实验查看完整目录面对这些质疑，被誉为本世纪最伟大学办的王宁只是淡淡一笑：“如果你的大脑可以连接三十年后的网络，我做的...www.uuxs.net
None	11	7	378	2424	2728	全民大学霸txt下载、全民大学霸全文阅读下载、全民大学霸...神经有病|09月18日更新最新：第850章新实验（下）第849章新实验（中）第848章新实验查看完整目录起点全民大学霸小说为您提供全民大学霸全文阅读、全民大学霸最新章节和列表,免费全民大学霸电子书、全民...read.qidian.com
