Nor-nDCG-raw-step	0017.sogou	0.644793799434
Nor-nDCG-raw-step	0019.sm	0.483573949482
Nor-nDCG-raw-step	0007.sogou	0.767442705517
Nor-nDCG-raw-step	0044.baidu	0.682411327947
Nor-nDCG-raw-step	0004.haosou	0.230095523795
Nor-nDCG-raw-step	0001.haosou	0.6
Nor-nDCG-raw-step	0039.haosou	0.555324949268
Nor-nDCG-raw-step	0046.haosou	0.599559707524
Nor-nDCG-raw-step	0044.sm	0.561468588295
Nor-nDCG-raw-step	0049.sm	0.581505057792
Nor-nDCG-raw-step	0029.haosou	0.6
Nor-nDCG-raw-step	0025.sogou	0.68999630062
Nor-nDCG-raw-step	0020.sogou	0.648809179835
Nor-nDCG-raw-step	0014.baidu	0.636006316922
Nor-nDCG-raw-step	0015.haosou	0.698856053025
Nor-nDCG-raw-step	0040.sm	0.714158014644
Nor-nDCG-raw-step	0019.sogou	0.516465980466
Nor-nDCG-raw-step	0011.haosou	0.719926528668
Nor-nDCG-raw-step	0007.haosou	0.640709764829
Nor-nDCG-raw-step	0022.baidu	0.675313924682
Nor-nDCG-raw-step	0012.sm	0.609373160723
Nor-nDCG-raw-step	0025.sm	0.617961885176
Nor-nDCG-raw-step	0023.sogou	0.687550216035
Nor-nDCG-raw-step	0003.baidu	0.597967095239
Nor-nDCG-raw-step	0020.sm	0.509319433055
Nor-nDCG-raw-step	0048.sogou	0.623509103264
Nor-nDCG-raw-step	0032.baidu	0.619307137487
Nor-nDCG-raw-step	0024.sm	0.757039936798
Nor-nDCG-raw-step	0040.baidu	0.795156832937
Nor-nDCG-raw-step	0009.baidu	0.63067446657
Nor-nDCG-raw-step	0031.baidu	0.607312435501
Nor-nDCG-raw-step	0038.haosou	0.681327267878
Nor-nDCG-raw-step	0050.haosou	0.464819670592
Nor-nDCG-raw-step	0045.haosou	0.62596229619
Nor-nDCG-raw-step	0010.sogou	0.542243221518
Nor-nDCG-raw-step	0015.sogou	0.648194147885
Nor-nDCG-raw-step	0034.baidu	0.753816387786
Nor-nDCG-raw-step	0047.sogou	0.680056557116
Nor-nDCG-raw-step	0028.baidu	0.491407493763
Nor-nDCG-raw-step	0041.sm	0.397633653738
Nor-nDCG-raw-step	0009.sm	0.723175890241
