0003.baidu	1	0.0	385.0	10.0	154.0
0003.baidu	2	0.0	385.0	164.0	308.0
0003.baidu	3	0.0	385.0	318.0	440.0
0003.baidu	4	0.0	385.0	450.0	594.0
0003.baidu	5	0.0	385.0	604.0	748.0
0020.sm	1	7.0	378.0	6.0	275.0
0020.sm	2	7.0	378.0	281.0	410.0
0020.sm	3	7.0	378.0	416.0	565.0
0020.sm	4	7.0	378.0	571.0	700.0
0020.sm	5	7.0	378.0	706.0	847.0
0013.sm	1	7.0	378.0	6.0	207.0
0013.sm	2	7.0	378.0	213.0	415.0
0013.sm	3	7.0	378.0	421.0	529.0
0013.sm	4	7.0	378.0	535.0	781.0
0013.sm	5	7.0	378.0	787.0	972.0
0050.sogou	1	0.0	385.0	7.0	315.0
0050.sogou	2	0.0	385.0	322.0	579.0
0050.sogou	3	0.0	385.0	586.0	817.0
0050.sogou	4	0.0	385.0	978.0	1142.0
0050.sogou	5	0.0	385.0	1149.0	1270.0
0024.sm	1	0.0	385.0	6.0	549.0
0024.sm	2	0.0	385.0	555.0	975.0
0024.sm	3	7.0	378.0	981.0	1130.0
0024.sm	4	7.0	378.0	1136.0	1261.0
0024.sm	5	7.0	378.0	1267.0	1416.0
0040.baidu	1	0.0	385.0	10.0	154.0
0040.baidu	2	0.0	385.0	164.0	286.0
0040.baidu	3	0.0	385.0	296.0	418.0
0040.baidu	4	0.0	385.0	428.0	596.0
0040.baidu	5	0.0	385.0	606.0	829.0
0009.baidu	1	0.0	385.0	10.0	156.0
0009.baidu	2	0.0	385.0	166.0	310.0
0009.baidu	3	0.0	385.0	320.0	532.0
0009.baidu	4	0.0	385.0	542.0	695.0
0009.baidu	5	0.0	385.0	705.0	907.0
0031.baidu	1	0.0	385.0	10.0	186.0
0031.baidu	2	0.0	385.0	196.0	342.0
0031.baidu	3	0.0	385.0	352.0	498.0
0031.baidu	4	0.0	385.0	508.0	654.0
0031.baidu	5	0.0	385.0	664.0	808.0
0038.haosou	1	0.0	385.0	6.0	167.0
0038.haosou	2	0.0	385.0	173.0	450.0
0038.haosou	3	0.0	385.0	456.0	1061.0
0038.haosou	4	0.0	385.0	1067.0	1242.0
0038.haosou	5	0.0	385.0	1248.0	1464.0
0050.haosou	1	0.0	385.0	6.0	223.0
0050.haosou	2	0.0	385.0	229.0	420.0
0050.haosou	3	0.0	385.0	426.0	619.0
0050.haosou	4	0.0	385.0	625.0	764.0
0050.haosou	5	0.0	385.0	770.0	953.0
0045.haosou	1	0.0	385.0	404.0	563.0
0045.haosou	2	0.0	385.0	569.0	744.0
0045.haosou	3	0.0	385.0	750.0	1313.0
0045.haosou	4	0.0	385.0	1319.0	1635.75
0045.haosou	5	0.0	385.0	1641.0	1859.0
0016.sogou	1	0.0	385.0	7.0	435.0
0016.sogou	2	0.0	385.0	442.0	607.0
0016.sogou	3	0.0	385.0	613.0	778.0
0016.sogou	4	0.0	385.0	784.0	1069.0
0016.sogou	5	0.0	385.0	1076.0	1197.0
0010.sogou	1	0.0	385.0	54.0	219.0
0010.sogou	2	0.0	385.0	225.0	528.0
0010.sogou	3	0.0	385.0	535.0	762.0
0010.sogou	4	0.0	385.0	769.0	999.0
0010.sogou	5	0.0	385.0	1006.0	1127.0
0015.sogou	1	0.0	385.0	1.0	217.0
0015.sogou	2	0.0	385.0	224.0	394.0
0015.sogou	3	0.0	385.0	401.0	857.0
0015.sogou	4	0.0	385.0	927.0	1228.0
0015.sogou	5	0.0	385.0	1235.0	1524.0
0005.sogou	1	0.0	385.0	7.0	178.0
0005.sogou	2	0.0	385.0	185.0	420.0
0005.sogou	3	0.0	385.0	427.0	640.0
0005.sogou	4	0.0	385.0	647.0	768.0
0005.sogou	5	0.0	385.0	774.0	983.0
0047.sogou	1	0.0	385.0	7.0	276.0
0047.sogou	2	0.0	385.0	283.0	471.0
0047.sogou	3	0.0	385.0	478.0	768.0
0047.sogou	4	0.0	385.0	775.0	896.0
0047.sogou	5	0.0	385.0	902.0	1040.0
0028.baidu	1	0.0	385.0	10.0	241.0
0028.baidu	2	0.0	385.0	251.0	390.703125
0028.baidu	3	0.0	385.0	400.703125	623.703125
0028.baidu	4	0.0	385.0	633.703125	759.703125
0028.baidu	5	0.0	385.0	769.703125	909.40625
0041.sm	1	7.0	378.0	6.0	152.0
0041.sm	2	7.0	378.0	158.0	338.0
0041.sm	3	7.0	378.0	344.0	493.0
0041.sm	4	7.0	378.0	499.0	607.0
0041.sm	5	7.0	378.0	613.0	742.0
0009.sm	1	0.0	378.0	6.0	532.0
0009.sm	2	7.0	378.0	538.0	581.0
0009.sm	3	7.0	378.0	587.0	819.0
0009.sm	4	7.0	378.0	825.0	990.0
0009.sm	5	7.0	378.0	996.0	1125.0
0046.sogou	1	0.0	385.0	7.0	248.0
0046.sogou	2	0.0	385.0	255.0	449.0
0046.sogou	3	0.0	385.0	456.0	618.0
0046.sogou	4	0.0	385.0	625.0	943.0
0046.sogou	5	0.0	385.0	1013.0	1337.0
0002.haosou	1	0.0	385.0	6.0	165.0
0002.haosou	2	0.0	385.0	171.0	335.0
0002.haosou	3	0.0	385.0	341.0	546.0
0002.haosou	4	0.0	385.0	552.0	868.75
0002.haosou	5	0.0	385.0	874.75	1079.75
0037.haosou	1	0.0	385.0	613.375	830.375
0037.haosou	2	0.0	385.0	836.375	1019.375
0037.haosou	3	0.0	385.0	1025.375	1208.375
0037.haosou	4	0.0	385.0	1214.375	1531.125
0037.haosou	5	0.0	385.0	1537.125	1722.125
0017.baidu	1	0.0	385.0	10.0	205.0
0017.baidu	2	0.0	385.0	215.0	391.0
0017.baidu	3	0.0	385.0	401.0	545.0
0017.baidu	4	0.0	385.0	555.0	778.0
0017.baidu	5	0.0	385.0	788.0	932.0
0001.sm	1	7.0	378.0	472.0	636.0
0001.sm	2	7.0	378.0	644.0	769.0
0001.sm	3	7.0	378.0	775.0	1145.0
0001.sm	4	7.0	378.0	1151.0	1323.0
0001.sm	5	7.0	378.0	1329.0	1473.0
0010.sm	1	7.0	378.0	6.0	155.0
0010.sm	2	7.0	378.0	161.0	579.0
0010.sm	3	7.0	378.0	585.0	758.0
0010.sm	4	7.0	378.0	763.0	892.0
0010.sm	5	7.0	378.0	898.0	1023.0
0039.baidu	1	0.0	385.0	10.0	154.0
0039.baidu	2	0.0	385.0	164.0	359.0
0039.baidu	3	0.0	385.0	369.0	513.0
0039.baidu	4	0.0	385.0	523.0	701.0
0039.baidu	5	0.0	385.0	711.0	934.0
0041.baidu	1	0.0	385.0	10.0	154.0
0041.baidu	2	0.0	385.0	164.0	286.0
0041.baidu	3	0.0	385.0	296.0	440.0
0041.baidu	4	0.0	385.0	450.0	572.0
0041.baidu	5	0.0	385.0	582.0	765.0
0017.sm	1	0.0	385.0	6.0	450.0
0017.sm	2	0.0	385.0	456.0	791.0
0017.sm	3	0.0	385.0	797.0	965.0
0017.sm	4	7.0	378.0	971.0	1288.6875
0017.sm	5	7.0	378.0	1294.6875	1438.6875
0001.sogou	1	0.0	385.0	7.0	342.0
0001.sogou	2	0.0	385.0	412.0	577.0
0001.sogou	3	0.0	385.0	583.0	748.0
0001.sogou	4	0.0	385.0	754.0	875.0
0001.sogou	5	0.0	385.0	881.0	1023.0
0016.haosou	1	0.0	385.0	6.0	616.0
0016.haosou	2	0.0	385.0	622.0	805.0
0016.haosou	3	0.0	385.0	811.0	994.0
0016.haosou	4	0.0	385.0	1000.0	1316.75
0016.haosou	5	0.0	385.0	1322.75	1571.75
0029.baidu	1	0.0	385.0	10.0	132.0
0029.baidu	2	0.0	385.0	142.0	286.0
0029.baidu	3	0.0	385.0	296.0	519.0
0029.baidu	4	0.0	385.0	529.0	722.703125
0029.baidu	5	0.0	385.0	732.703125	927.703125
0048.sogou	1	0.0	385.0	7.0	397.0
0048.sogou	2	0.0	385.0	467.0	609.0
0048.sogou	3	0.0	385.0	616.0	783.0
0048.sogou	4	0.0	385.0	790.0	932.0
0048.sogou	5	0.0	385.0	939.0	1060.0
0039.sm	1	7.0	378.0	6.0	276.0
0039.sm	2	7.0	378.0	282.0	482.0
0039.sm	3	7.0	378.0	486.0	750.0
0039.sm	4	7.0	378.0	756.671875	864.671875
0039.sm	5	7.0	378.0	870.671875	1421.671875
0007.sm	1	7.0	378.0	6.0	425.0
0007.sm	2	7.0	378.0	431.0	603.0
0007.sm	3	7.0	378.0	609.0	717.0
0007.sm	4	7.0	378.0	723.0	868.0
0007.sm	5	7.0	378.0	874.0	999.0
0035.baidu	1	0.0	385.0	10.0	227.0
0035.baidu	2	0.0	385.0	237.0	365.375
0035.baidu	3	0.0	385.0	375.375	609.3125
0035.baidu	4	0.0	385.0	619.3125	872.3125
0035.baidu	5	0.0	385.0	882.3125	1026.3125
0021.sogou	1	0.0	385.0	7.0	159.0
0021.sogou	2	0.0	385.0	165.0	327.0
0021.sogou	3	0.0	385.0	334.0	477.0
0021.sogou	4	0.0	385.0	483.0	626.0
0021.sogou	5	0.0	385.0	632.0	865.0
0030.baidu	1	0.0	385.0	10.0	183.375
0030.baidu	2	0.0	385.0	193.375	388.375
0030.baidu	3	0.0	385.0	398.375	621.375
0030.baidu	4	0.0	385.0	631.375	775.375
0030.baidu	5	0.0	385.0	785.375	907.375
0013.haosou	1	0.0	385.0	6.0	197.0
0013.haosou	2	0.0	385.0	203.0	362.0
0013.haosou	3	0.0	385.0	368.0	559.0
0013.haosou	4	0.0	385.0	565.0	881.75
0013.haosou	5	0.0	385.0	887.75	1081.75
0042.sm	1	0.0	385.0	1202.0	1702.0
0042.sm	2	7.0	378.0	1708.0	1953.0
0042.sm	3	7.0	378.0	1959.0	2567.0
0042.sm	4	7.0	378.0	2573.0	2736.0
0042.sm	5	7.0	378.0	2742.0	2884.0
0023.sm	1	7.0	378.0	6.0	315.0
0023.sm	2	7.0	378.0	321.0	486.0
0023.sm	3	7.0	378.0	492.0	857.0
0023.sm	4	7.0	378.0	863.0	1035.0
0023.sm	5	7.0	378.0	1041.0	1169.0
0041.sogou	1	0.0	385.0	7.0	170.0
0041.sogou	2	0.0	385.0	177.0	340.0
0041.sogou	3	0.0	385.0	347.0	464.0
0041.sogou	4	0.0	385.0	470.0	565.0
0041.sogou	5	0.0	385.0	571.0	812.0
0008.haosou	1	0.0	385.0	122.0	285.0
0008.haosou	2	0.0	385.0	291.0	487.0
0008.haosou	3	0.0	385.0	493.0	708.0
0008.haosou	4	0.0	385.0	714.0	1030.75
0008.haosou	5	0.0	385.0	1036.75	1230.75
0016.baidu	1	0.0	385.0	10.0	154.0
0016.baidu	2	0.0	385.0	164.0	542.5625
0016.baidu	3	0.0	385.0	552.5625	753.5625
0016.baidu	4	0.0	385.0	763.5625	906.5625
0016.baidu	5	0.0	385.0	916.5625	1060.5625
0011.sogou	1	0.0	385.0	7.0	321.0
0011.sogou	2	0.0	385.0	328.0	515.0
0011.sogou	3	0.0	385.0	521.0	664.0
0011.sogou	4	0.0	385.0	670.0	791.0
0011.sogou	5	0.0	385.0	797.0	962.0
0045.sogou	1	0.0	385.0	7.0	146.0
0045.sogou	2	0.0	385.0	152.0	692.0
0045.sogou	3	0.0	385.0	699.0	861.0
0045.sogou	4	0.0	385.0	868.0	1007.0
0045.sogou	5	0.0	385.0	1013.0	1415.0
0041.haosou	1	0.0	385.0	420.0	736.0
0041.haosou	2	0.0	385.0	742.0	901.0
0041.haosou	3	0.0	385.0	907.0	1046.0
0041.haosou	4	0.0	385.0	1052.0	1368.75
0041.haosou	5	0.0	385.0	1374.75	1557.75
0032.sogou	1	0.0	385.0	7.0	146.0
0032.sogou	2	0.0	385.0	152.0	269.0
0032.sogou	3	0.0	385.0	275.0	391.0
0032.sogou	4	0.0	385.0	398.0	537.0
0032.sogou	5	0.0	385.0	543.0	664.0
0037.sogou	1	0.0	385.0	7.0	325.0
0037.sogou	2	0.0	385.0	332.0	936.0
0037.sogou	3	0.0	385.0	943.0	1108.0
0037.sogou	4	0.0	385.0	1114.0	1257.0
0037.sogou	5	0.0	385.0	1433.0	1554.0
0022.sogou	1	0.0	385.0	7.0	207.0
0022.sogou	2	0.0	385.0	277.0	442.0
0022.sogou	3	0.0	385.0	448.0	613.0
0022.sogou	4	0.0	385.0	619.0	783.0
0022.sogou	5	0.0	385.0	960.0	1081.0
0033.sogou	1	0.0	385.0	6.0	479.0
0033.sogou	2	0.0	385.0	489.0	543.0
0033.sogou	3	0.0	385.0	549.0	867.0
0033.sogou	4	0.0	385.0	874.0	1159.0
0033.sogou	5	0.0	385.0	1336.0	1457.0
0048.baidu	1	0.0	385.0	10.0	154.0
0048.baidu	2	0.0	385.0	164.0	308.0
0048.baidu	3	0.0	385.0	318.0	462.0
0048.baidu	4	0.0	385.0	472.0	594.0
0048.baidu	5	0.0	385.0	604.0	748.0
0032.baidu	1	0.0	385.0	10.0	132.0
0032.baidu	2	0.0	385.0	142.0	288.0
0032.baidu	3	0.0	385.0	298.0	495.71875
0032.baidu	4	0.0	385.0	505.71875	649.71875
0032.baidu	5	0.0	385.0	659.71875	854.71875
0003.sm	1	7.0	378.0	6.0	331.0
0003.sm	2	7.0	378.0	337.0	466.0
0003.sm	3	7.0	378.0	472.0	649.0
0003.sm	4	7.0	378.0	655.0	853.0
0003.sm	5	7.0	378.0	859.0	984.0
0040.haosou	1	0.0	385.0	382.0	565.0
0040.haosou	2	0.0	385.0	571.0	754.0
0040.haosou	3	0.0	385.0	760.0	967.0
0040.haosou	4	0.0	385.0	973.0	1289.75
0040.haosou	5	0.0	385.0	1295.75	1502.75
0049.sogou	1	0.0	385.0	7.0	201.0
0049.sogou	2	0.0	385.0	208.0	395.0
0049.sogou	3	0.0	385.0	401.0	563.0
0049.sogou	4	0.0	385.0	570.0	709.0
0049.sogou	5	0.0	385.0	715.0	836.0
0025.baidu	1	0.0	385.0	10.0	745.0
0025.baidu	2	0.0	385.0	758.75	880.75
0025.baidu	3	0.0	385.0	890.75	1091.75
0025.baidu	4	0.0	385.0	1101.75	1276.75
0025.baidu	5	0.0	385.0	1286.75	1481.75
0006.sm	1	7.0	378.0	6.0	171.0
0006.sm	2	7.0	378.0	177.0	302.0
0006.sm	3	7.0	378.0	308.0	471.0
0006.sm	4	7.0	378.0	477.0	658.0
0006.sm	5	7.0	378.0	664.0	826.0
0049.haosou	1	0.0	385.0	6.0	232.0
0049.haosou	2	0.0	385.0	238.0	423.0
0049.haosou	3	0.0	385.0	429.0	625.0
0049.haosou	4	0.0	385.0	631.0	947.75
0049.haosou	5	0.0	385.0	953.75	1136.75
0029.sogou	1	0.0	385.0	7.0	373.0
0029.sogou	2	0.0	385.0	380.0	523.0
0029.sogou	3	0.0	385.0	529.0	738.0
0029.sogou	4	0.0	385.0	915.0	1100.0
0029.sogou	5	0.0	385.0	1106.0	1227.0
0002.sm	1	7.0	378.0	6.0	155.0
0002.sm	2	7.0	378.0	161.0	317.0
0002.sm	3	7.0	378.0	323.0	472.0
0002.sm	4	7.0	378.0	478.0	642.0
0002.sm	5	7.0	378.0	648.0	810.0
0017.haosou	1	0.0	385.0	6.0	189.0
0017.haosou	2	0.0	385.0	195.0	413.0
0017.haosou	3	0.0	385.0	419.0	594.0
0017.haosou	4	0.0	385.0	600.0	916.75
0017.haosou	5	0.0	385.0	922.75	1084.84375
0015.baidu	1	0.0	385.0	10.0	229.0
0015.baidu	2	0.0	385.0	239.0	415.0
0015.baidu	3	0.0	385.0	425.0	626.0
0015.baidu	4	0.0	385.0	630.0	810.0
0015.baidu	5	0.0	385.0	817.0	961.0
0012.haosou	1	1.0	385.0	144.0	543.0
0012.haosou	2	2.0	385.0	549.0	724.0
0012.haosou	3	3.0	385.0	730.0	913.0
0012.haosou	4	4.0	385.0	919.0	1235.75
0012.haosou	5	0.0	385.0	1241.75	1412.75
0016.sm	1	7.0	378.0	6.0	135.0
0016.sm	2	7.0	378.0	141.0	692.0
0016.sm	3	7.0	378.0	698.0	827.0
0016.sm	4	7.0	378.0	833.0	982.0
0016.sm	5	7.0	378.0	988.0	1442.0
0036.haosou	1	0.0	385.0	150.0	325.0
0036.haosou	2	0.0	385.0	331.0	525.0
0036.haosou	3	0.0	385.0	531.0	693.0
0036.haosou	4	0.0	385.0	699.09375	1015.84375
0036.haosou	5	0.0	385.0	1021.0	1254.0
0031.haosou	1	0.0	385.0	6.0	197.0
0031.haosou	2	0.0	385.0	203.0	394.0
0031.haosou	3	0.0	385.0	400.0	581.0
0031.haosou	4	0.0	385.0	587.0	903.75
0031.haosou	5	0.0	385.0	909.75	1090.75
0026.sogou	1	0.0	385.0	6.0	509.0
0026.sogou	2	0.0	385.0	516.0	659.0
0026.sogou	3	0.0	385.0	665.0	807.0
0026.sogou	4	0.0	385.0	814.0	1099.0
0026.sogou	5	0.0	385.0	1106.0	1227.0
0005.baidu	1	0.0	385.0	10.0	154.0
0005.baidu	2	0.0	385.0	164.0	308.0
0005.baidu	3	0.0	385.0	318.0	464.0
0005.baidu	4	0.0	385.0	474.0	620.0
0005.baidu	5	0.0	385.0	630.0	752.0
0002.sogou	1	0.0	385.0	7.0	152.0
0002.sogou	2	0.0	385.0	159.0	301.0
0002.sogou	3	0.0	385.0	308.0	473.0
0002.sogou	4	0.0	385.0	479.0	621.0
0002.sogou	5	0.0	385.0	628.0	749.0
0034.haosou	1	0.0	385.0	6.0	451.0
0034.haosou	2	0.0	385.0	457.0	684.0
0034.haosou	3	0.0	385.0	690.0	917.0
0034.haosou	4	0.0	385.0	923.0	1239.75
0034.haosou	5	0.0	385.0	1245.75	1407.84375
0042.baidu	1	0.0	385.0	415.15625	770.15625
0042.baidu	2	0.0	385.0	780.15625	975.15625
0042.baidu	3	0.0	385.0	985.15625	1129.15625
0042.baidu	4	0.0	385.0	1139.15625	1373.15625
0042.baidu	5	0.0	385.0	1383.15625	1527.15625
0020.haosou	1	0.0	385.0	6.0	189.0
0020.haosou	2	0.0	385.0	195.0	378.0
0020.haosou	3	0.0	385.0	384.0	567.0
0020.haosou	4	0.0	385.0	573.0	889.75
0020.haosou	5	0.0	385.0	895.75	1089.75
0032.sm	1	7.0	378.0	6.0	94.0
0032.sm	2	7.0	378.0	100.0	247.0
0032.sm	3	7.0	378.0	253.0	341.0
0032.sm	4	7.0	378.0	347.0	557.0
0032.sm	5	7.0	378.0	563.0	726.0
0013.sogou	1	0.0	385.0	7.0	402.0
0013.sogou	2	0.0	385.0	409.0	550.0
0013.sogou	3	0.0	385.0	557.0	780.0
0013.sogou	4	0.0	385.0	787.0	1098.0
0013.sogou	5	0.0	385.0	1105.0	1226.0
0012.baidu	1	0.0	385.0	446.75	781.453125
0012.baidu	2	0.0	385.0	791.453125	988.171875
0012.baidu	3	0.0	385.0	998.171875	1144.171875
0012.baidu	4	0.0	385.0	1154.171875	1295.171875
0012.baidu	5	0.0	385.0	1305.171875	1548.796875
0018.sogou	1	0.0	385.0	7.0	169.0
0018.sogou	2	0.0	385.0	176.0	318.0
0018.sogou	3	0.0	385.0	325.0	677.0
0018.sogou	4	0.0	385.0	854.0	1175.0
0018.sogou	5	0.0	385.0	1245.0	1387.0
0022.sm	1	0.0	385.0	0.0	199.0
0022.sm	2	7.0	378.0	205.0	345.0
0022.sm	3	7.0	378.0	351.0	514.0
0022.sm	4	7.0	378.0	520.0	645.0
0022.sm	5	7.0	378.0	651.0	812.0
0027.sogou	1	0.0	385.0	7.0	205.0
0027.sogou	2	0.0	385.0	212.0	355.0
0027.sogou	3	0.0	385.0	361.0	646.0
0027.sogou	4	0.0	385.0	653.0	770.0
0027.sogou	5	0.0	385.0	776.0	897.0
0026.sm	1	7.0	378.0	6.0	439.0
0026.sm	2	7.0	378.0	445.0	1099.0
0026.sm	3	7.0	378.0	1105.0	1254.0
0026.sm	4	7.0	378.0	1260.0	1409.0
0026.sm	5	7.0	378.0	1415.0	1564.0
0043.baidu	1	0.0	385.0	10.0	332.265625
0043.baidu	2	0.0	385.0	342.265625	618.265625
0043.baidu	3	0.0	385.0	628.265625	772.265625
0043.baidu	4	0.0	385.0	782.265625	1005.265625
0043.baidu	5	0.0	385.0	1015.265625	1159.265625
0050.sm	1	7.0	378.0	6.0	406.0
0050.sm	2	7.0	378.0	412.0	585.0
0050.sm	3	7.0	378.0	591.0	740.0
0050.sm	4	7.0	378.0	746.0	951.0
0050.sm	5	7.0	378.0	957.0	1106.0
0025.haosou	1	0.0	385.0	448.1875	607.1875
0025.haosou	2	0.0	385.0	613.1875	788.1875
0025.haosou	3	0.0	385.0	889.1875	1227.1875
0025.haosou	4	0.0	385.0	1233.1875	1549.9375
0025.haosou	5	0.0	385.0	1555.9375	1829.9375
0047.haosou	1	0.0	385.0	6.0	356.0
0047.haosou	2	0.0	385.0	362.0	584.0
0047.haosou	3	0.0	385.0	590.0	786.0
0047.haosou	4	0.0	385.0	792.0	1108.75
0047.haosou	5	0.0	385.0	1114.75	1286.75
0008.baidu	1	0.0	385.0	10.0	258.0
0008.baidu	2	0.0	385.0	268.0	412.0
0008.baidu	3	0.0	385.0	422.0	544.0
0008.baidu	4	0.0	385.0	554.0	698.0
0008.baidu	5	0.0	385.0	708.0	854.0
0048.haosou	1	0.0	385.0	6.0	170.0
0048.haosou	2	0.0	385.0	176.0	340.0
0048.haosou	3	0.0	385.0	346.0	486.0
0048.haosou	4	0.0	385.0	492.0	808.75
0048.haosou	5	0.0	385.0	814.75	997.75
0006.baidu	1	0.0	385.0	10.0	154.0
0006.baidu	2	0.0	385.0	164.0	310.0
0006.baidu	3	0.0	385.0	320.0	568.0
0006.baidu	4	0.0	385.0	578.0	724.0
0006.baidu	5	0.0	385.0	734.0	878.0
0028.sm	1	0.0	385.0	6.0	400.0
0028.sm	2	0.0	385.0	406.0	764.0
0028.sm	3	7.0	378.0	770.0	935.0
0028.sm	4	7.0	378.0	941.0	1066.0
0028.sm	5	7.0	378.0	1072.0	1197.0
0008.sm	1	7.0	378.0	6.0	135.0
0008.sm	2	7.0	378.0	141.0	303.0
0008.sm	3	7.0	378.0	309.0	437.0
0008.sm	4	7.0	378.0	443.0	608.0
